"date,T2M,RH2M,WS2M,PRECTOTCORR,estacion,localidad,lat,lon"
"2020-07-26,17.41,79.07,1.45,0.85,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-07-27,17.83,75.76,1.09,1.43,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-07-28,18.69,73.95,0.7,1.58,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-07-29,18.94,77.7,0.87,35.5,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-07-30,18.5,80.27,1.68,7.36,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-07-31,18.4,77.07,2.0,0.23,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-01,17.83,73.19,1.86,0.01,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-02,17.89,75.35,1.85,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-03,18.06,76.9,1.9,1.29,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-04,17.47,77.68,1.82,1.39,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-05,17.87,78.33,1.51,0.53,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-06,18.18,77.77,1.54,0.14,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-07,18.3,77.51,1.66,1.33,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-08,18.66,78.0,1.57,0.4,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-09,18.62,76.92,1.68,0.04,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-10,19.39,74.29,1.21,0.06,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-11,20.06,75.01,0.92,1.9,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-12,20.26,77.4,0.91,6.93,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-13,19.56,78.96,1.15,4.74,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-14,19.79,75.07,1.06,2.79,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-15,19.58,75.65,0.84,2.06,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-16,19.68,72.24,0.64,0.53,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-17,19.25,78.23,0.41,3.88,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-18,18.97,85.41,0.84,9.18,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-19,18.92,85.53,0.65,4.7,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-20,19.87,77.84,0.87,2.35,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-21,18.75,78.01,0.88,6.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-22,18.07,79.49,0.98,14.25,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-23,18.06,80.06,0.94,9.93,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-24,19.3,78.09,0.79,14.03,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-25,18.92,79.71,0.66,4.31,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-26,19.24,78.3,0.66,0.72,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-27,18.59,77.24,0.99,2.19,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-28,19.1,74.55,1.24,0.03,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-29,18.76,75.0,0.9,5.62,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-30,17.34,87.24,0.72,11.91,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-08-31,18.03,81.32,0.92,8.1,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-01,18.88,72.9,1.15,1.15,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-02,17.97,82.97,1.0,14.14,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-03,18.73,79.82,1.04,6.03,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-04,18.6,77.07,1.06,5.16,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-05,19.1,76.43,1.36,8.22,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-06,19.14,76.56,0.86,5.86,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-07,19.45,77.59,0.61,2.78,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-08,18.04,83.49,0.48,1.86,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-09,18.7,76.76,1.15,4.64,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-10,19.27,74.56,0.87,0.25,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-11,19.4,77.38,1.0,0.14,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-12,18.75,80.34,0.92,1.4,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-13,19.66,72.4,1.75,0.25,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-14,19.41,70.07,1.9,0.01,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-15,18.75,72.8,0.95,1.02,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-16,19.28,74.29,0.78,5.83,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-17,19.18,81.29,1.03,4.91,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-18,19.47,82.9,0.71,3.64,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-19,18.97,84.81,0.75,29.28,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-20,19.48,76.89,0.94,1.13,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-21,19.17,72.19,1.22,0.31,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-22,19.58,68.22,0.98,2.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-23,18.86,73.63,1.62,3.99,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-24,18.42,73.0,1.87,0.39,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-25,18.45,69.89,1.48,0.13,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-26,18.8,74.54,0.68,0.17,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-27,18.38,76.82,1.16,1.97,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-28,19.14,73.03,1.3,1.24,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-29,18.93,75.93,1.73,10.96,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-09-30,18.4,72.72,1.67,0.41,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-01,18.66,71.53,1.08,0.03,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-02,19.01,70.03,0.96,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-03,19.2,75.32,1.18,3.38,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-04,18.61,75.32,1.45,0.5,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-05,18.26,70.63,1.54,0.18,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-06,19.27,71.22,0.78,0.02,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-07,18.94,71.81,1.3,1.47,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-08,18.17,72.64,1.59,0.32,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-09,19.0,67.36,1.65,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-10,18.88,68.56,1.94,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-11,19.14,72.63,1.39,5.35,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-12,19.13,72.31,1.49,2.8,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-13,17.91,68.44,1.81,0.09,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-14,19.24,68.13,0.82,0.03,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-15,19.85,68.65,1.13,0.07,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-16,18.84,68.43,2.06,0.01,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-17,18.89,69.84,1.72,11.81,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-18,19.07,72.65,1.22,3.21,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-19,19.0,71.35,0.86,0.01,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-20,19.63,67.77,0.72,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-21,19.79,73.35,1.23,1.88,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-22,20.04,69.28,1.33,0.18,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-23,20.1,66.68,1.7,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-24,19.57,71.95,0.73,0.59,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-25,20.27,73.19,0.78,0.61,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-26,20.6,72.36,0.98,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-27,19.5,77.7,1.27,2.18,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-28,18.91,83.96,1.27,24.07,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-29,19.52,76.33,1.2,1.52,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-30,19.07,79.82,1.4,0.36,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-10-31,18.23,83.8,0.93,0.06,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-01,18.59,79.82,0.75,0.05,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-02,19.08,79.1,0.88,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-03,19.1,80.36,0.89,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-04,18.7,84.37,0.66,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-05,19.19,78.72,0.85,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-06,18.62,82.06,0.97,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-07,18.51,81.4,0.87,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-08,18.77,76.03,0.77,0.42,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-09,18.56,80.92,0.89,0.33,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-10,17.9,84.9,0.87,22.36,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-11,17.84,89.07,0.87,8.9,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-12,18.88,83.75,0.57,0.35,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-13,17.93,82.66,0.6,0.01,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-14,17.9,82.72,0.97,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-15,17.8,86.17,0.85,10.46,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-16,17.51,85.54,0.69,10.16,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-17,17.98,86.36,1.29,0.99,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-18,17.96,83.45,1.43,0.02,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-19,18.2,84.05,1.0,1.72,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-20,18.87,83.86,0.65,3.94,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-21,18.73,83.03,0.53,4.26,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-22,19.5,75.4,0.52,0.43,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-23,19.16,79.52,0.72,4.79,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-24,18.74,75.74,0.69,1.41,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-25,19.31,80.09,0.82,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-26,19.09,80.86,0.88,0.01,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-27,18.23,84.03,0.49,0.17,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-28,19.03,80.72,0.46,0.09,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-29,18.86,77.12,0.88,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-11-30,19.8,74.06,0.92,0.24,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-01,19.18,78.96,0.81,0.16,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-02,19.42,77.86,0.65,2.03,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-03,19.17,82.18,0.78,4.56,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-04,20.06,68.95,0.97,0.39,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-05,20.09,73.19,0.77,0.62,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-06,19.33,79.26,0.68,0.09,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-07,20.14,72.07,0.64,0.01,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-08,20.01,72.26,0.6,0.08,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-09,19.79,73.36,0.83,0.04,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-10,19.67,72.69,0.86,0.21,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-11,20.16,69.15,0.91,0.1,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-12,19.94,65.33,1.06,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-13,18.92,60.15,1.26,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-14,19.83,63.6,0.86,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-15,19.62,71.56,0.7,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-16,19.5,73.69,0.91,1.04,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-17,19.72,75.91,0.84,4.38,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-18,19.86,75.78,0.61,5.09,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-19,19.69,71.1,0.94,0.17,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-20,19.47,67.23,1.13,0.07,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-21,20.37,64.61,0.75,0.1,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-22,19.68,70.46,0.84,2.28,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-23,19.46,76.62,0.86,3.29,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-24,20.21,72.06,0.75,0.41,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-25,18.73,80.26,0.92,5.51,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-26,17.5,86.24,1.21,24.68,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-27,17.03,86.76,1.32,16.33,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-28,17.63,84.08,0.81,4.69,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-29,18.62,77.99,0.89,0.98,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-30,18.07,86.25,0.96,17.51,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2020-12-31,18.03,88.95,0.86,19.17,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-01,19.17,79.44,0.83,4.03,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-02,19.64,77.8,0.75,3.9,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-03,18.16,84.79,0.77,11.61,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-04,18.37,81.29,1.17,12.97,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-05,17.87,78.17,0.99,2.28,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-06,17.92,77.14,0.68,1.89,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-07,18.81,75.35,0.66,3.63,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-08,17.88,80.5,0.6,0.94,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-09,17.77,77.95,1.03,6.59,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-10,18.11,77.51,1.31,7.48,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-11,18.59,76.74,1.19,3.22,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-12,18.97,69.89,1.42,0.66,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-13,18.12,67.64,1.15,0.51,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-14,19.5,66.3,0.8,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-15,19.86,70.24,0.76,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-16,19.42,72.81,1.02,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-17,18.93,72.37,1.08,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-18,18.3,68.81,1.17,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-19,18.66,63.4,1.05,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-20,18.74,62.49,1.65,0.03,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-21,18.89,67.17,0.71,8.45,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-22,19.13,76.23,0.74,11.21,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-23,19.2,79.84,0.8,8.73,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-24,19.55,74.68,1.4,2.92,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-25,19.46,71.99,1.37,2.51,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-26,19.24,72.86,0.94,1.9,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-27,19.76,73.74,0.9,6.33,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-28,19.52,72.23,1.02,3.15,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-29,18.46,71.4,1.15,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-30,18.11,66.3,2.1,0.09,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-01-31,19.87,67.9,1.95,0.11,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-01,20.34,72.59,1.01,6.66,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-02,19.84,71.95,1.22,2.2,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-03,20.24,64.62,1.78,0.26,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-04,20.64,68.06,1.34,2.4,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-05,20.9,72.76,0.79,3.36,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-06,18.45,80.98,1.07,22.83,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-07,20.62,73.3,0.88,0.48,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-08,19.94,74.29,0.91,1.54,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-09,19.86,75.55,0.79,1.65,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-10,19.0,79.87,1.03,2.67,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-11,19.06,76.81,1.2,2.4,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-12,19.88,72.39,0.82,0.46,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-13,20.02,70.06,0.8,0.06,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-14,19.51,78.2,0.74,0.03,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-15,19.48,75.01,1.05,20.33,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-16,18.53,72.18,1.23,3.64,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-17,19.12,74.48,1.4,0.01,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-18,18.47,80.05,1.13,0.16,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-19,17.8,79.63,1.13,1.62,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-20,18.51,76.42,1.16,1.87,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-21,18.55,76.65,1.0,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-22,19.33,76.1,0.91,0.13,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-23,20.0,70.59,0.9,0.07,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-24,20.46,72.45,1.12,6.08,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-25,20.49,74.46,1.13,2.6,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-26,20.83,71.99,0.91,0.83,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-27,19.7,76.92,0.96,9.98,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-02-28,19.81,76.15,0.83,4.06,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-01,18.15,85.54,0.91,4.36,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-02,18.31,80.46,1.14,9.49,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-03,18.0,76.06,0.83,1.84,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-04,17.53,78.58,0.67,0.36,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-05,18.66,78.89,0.74,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-06,19.91,72.78,0.68,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-07,19.51,77.1,1.08,22.48,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-08,19.41,73.87,0.94,9.31,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-09,19.74,73.79,0.93,0.25,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-10,17.85,87.62,0.87,0.07,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-11,17.38,85.27,1.17,0.02,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-12,17.71,83.26,1.15,0.88,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-13,18.39,78.71,0.99,4.47,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-14,17.82,83.64,0.98,2.09,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-15,17.78,83.06,0.81,0.95,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-16,18.26,81.57,0.42,0.2,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-17,18.72,80.95,0.91,2.12,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-18,18.96,79.23,0.86,0.33,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-19,19.16,77.63,0.96,1.02,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-20,18.21,83.62,0.99,2.78,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-21,19.21,75.5,0.88,15.18,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-22,18.88,79.23,0.91,10.21,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-23,18.3,79.93,0.53,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-24,17.99,84.61,0.93,2.63,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-25,18.96,79.54,0.84,0.87,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-26,19.24,77.76,0.88,2.59,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-27,18.02,83.93,0.81,1.11,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-28,19.79,74.56,1.29,14.71,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-29,20.03,73.13,1.55,12.99,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-30,19.86,75.61,1.16,2.03,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-03-31,19.8,78.73,1.08,6.78,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-01,20.21,77.3,1.14,2.4,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-02,19.58,77.25,1.25,8.64,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-03,19.15,79.61,0.89,3.1,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-04,19.79,76.95,1.11,0.18,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-05,19.67,76.73,1.36,0.0,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-06,18.32,80.49,1.12,10.36,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-07,18.35,76.91,1.2,0.13,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-08,19.21,74.94,1.04,0.01,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-09,18.82,79.92,0.47,2.75,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-10,19.4,78.35,0.77,0.32,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-11,19.43,75.8,0.91,0.42,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-12,19.17,79.38,1.36,40.87,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-13,19.06,77.98,1.6,1.35,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-14,19.27,80.12,1.18,0.21,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-15,19.07,79.09,0.95,7.95,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-16,19.39,78.72,0.63,4.04,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-17,19.53,79.83,0.9,15.21,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-18,19.09,83.37,0.81,22.56,MinAmbiente,Teusaquillo,4.629306,-74.186944"
"2021-04-19,19.22,76.05,0.86,24.76,MinAmbiente,Teusaquillo,4.629306,-74.186944"
